rating,no_of_votes,gross,budget,genres_encoded,countries_encoded,gross_log
7.0,4800,346176.0,25000000.0,115798158.93578246,166374567.71267533,12.754705483930938
8.2,3300,256682.0,600000.0,75220425.42442092,159143831.46343982,12.455597139500686
8.5,2600,19499.0,1000000.0,50926809.55005214,151834402.4772598,9.878169744551839
7.2,18000,3529201.0,25000000.0,50278699.981234826,157471398.12886688,15.076582341030594
7.3,230000,75981180.0,35000000.0,97595743.97485809,158251123.80033165,18.145996249167048
7.7,399000,178064141.0,14000000.0,129529336.90912817,171267448.4737551,18.997654391661104
7.4,307000,208445075.0,20000000.0,126609275.85646176,164224453.71494043,19.15518614004038
7.2,617000,353660028.0,105000000.0,139745475.15431753,166573780.8795436,19.68384663959076
7.6,69000,20226058.0,25000000.0,108602097.73491755,154980667.96566007,16.822482380477474
6.2,155000,88215156.0,35000000.0,129451319.82609892,162476541.81037694,18.295289354285394
5.6,18000,11690796.0,25000000.0,148200380.0944715,159143831.46343982,16.274312509054095
6.7,251000,147554998.0,14500000.0,130902860.12797298,147866216.96253312,18.809711538819972
7.8,661000,429632142.0,90000000.0,174937073.58501542,157471398.12886688,19.878439919123498
4.2,345000,569651467.0,40000000.0,107854708.6301279,164224453.71494043,20.160535272126054
6.3,60000,57756408.0,35000000.0,119101810.68600401,155705435.73284134,17.871744879563515
7.0,174000,59389433.0,15000000.0,148658536.18220016,166111576.75374424,17.899626889722686
7.3,66000,96759512.0,15000000.0,140821141.15729648,162476541.81037694,18.387739210621916
5.3,503000,408513574.0,37000000.0,201477785.24733263,161507396.56425142,19.828035703046332
6.7,102000,119137784.0,50000000.0,114350768.11270775,121097924.04277678,18.59579123841905
7.0,96000,45011434.0,4000000.0,108602097.73491755,162476541.81037694,17.622427126564943
6.2,428000,760928081.0,250000000.0,282250161.3982883,165776976.65864646,20.450049406760908
6.1,7700,128848.0,25000000.0,141810197.60812712,153829502.05099753,11.766396455088035
7.1,65000,129795890.0,7500000.0,128452341.6720194,159143831.46343982,18.681473705338735
7.0,385000,288485135.0,40000000.0,139326863.51901954,162476541.81037694,19.480154120921362
7.2,362000,364003519.0,42000000.0,129917947.1453403,161507396.56425142,19.712674095883926
7.1,8600,3226465.0,25000000.0,105059945.57731411,106336040.9140271,14.986897978568122
5.2,18000,172087.0,25000000.0,109961024.10602802,210819326.84948406,12.055761252865635
7.4,118000,14493284.0,25000000.0,112217680.821248,134634416.57495907,16.489195996677008
6.3,230000,96458118.0,37000000.0,214571321.45260033,159143831.46343982,18.384619472103957
5.9,107000,103166989.0,10000000.0,142273709.33058462,162476541.81037694,18.451859495503143
6.0,156000,196710396.0,40000000.0,128719999.02950907,155705435.73284134,19.097243139105256
7.1,137000,23682220.0,15000000.0,102185608.95767708,131409982.67621535,16.98023515581159
6.6,48000,42255755.0,100000000.0,132067134.69351344,157471398.12886688,17.559251139174474
7.7,168000,19796489.0,25000000.0,107908907.84785283,94676417.01839612,16.801015207222825
5.3,71000,69497587.0,14000000.0,115342995.9487968,164224453.71494043,18.056802604896816
6.3,72000,36178.0,25000000.0,126248317.01541872,155705435.73284134,10.496234118987427
6.1,169000,192907684.0,68000000.0,197734020.515139,155705435.73284134,19.077722316377365
7.8,651000,118556039.0,29000000.0,152153256.1618645,162476541.81037694,18.590896318144516
7.1,383000,463406268.0,14000000.0,135612590.27387115,157471398.12886688,19.95411469814036
7.2,457000,556906378.0,207000000.0,277375621.50186366,172958297.70387423,20.137907702974452
7.1,483000,177378645.0,26000000.0,150749464.71404126,155705435.73284134,18.99379724855387
7.5,140000,32029928.0,3600000.0,118260942.4154584,155705435.73284134,17.282181304911013
7.7,757000,236412453.0,21000000.0,121231503.15815446,157471398.12886688,19.281088524003668
7.5,119000,14821658.0,26000000.0,111718532.2067008,159143831.46343982,16.511600114886868
7.6,557000,250779876.0,40000000.0,144659759.16039163,136954208.90780693,19.34008612825681
6.9,260000,56698025.0,12000000.0,145411857.8687565,162476541.81037694,17.853249953277118
8.5,628000,4727083.0,950000.0,99733575.98793715,162476541.81037694,15.368819079873461
5.2,1100,837396.0,25000000.0,108751910.64529094,157471398.12886688,13.638053550043447
7.7,131000,134582776.0,16000000.0,113363470.8394694,162759199.58805758,18.717690010078357
8.2,344000,402382193.0,3977000.0,129904942.58384943,155705435.73284134,19.812912926267785
7.9,84000,111926200.0,11000000.0,135541083.2183983,133093142.12682669,18.533350292433553
6.7,67000,25932444.0,10000000.0,125824184.67428768,169170122.22278813,17.071005445395098
7.1,158000,46333545.0,25000000.0,141075182.68813378,118814023.27073792,17.65137679234438
6.9,200000,239343729.0,30000000.0,126248317.01541872,163593974.27001995,19.293411277512316
8.1,356000,6568101.0,2500000.0,100940724.07208264,135213891.73771307,15.69773545983547
7.0,430000,75032374.0,8000000.0,113588873.2757283,155705435.73284134,18.133430245026
7.1,108000,47329961.0,10000000.0,131002236.72446193,129543184.76284234,17.672654099008668
6.9,293000,203388341.0,68000000.0,192673013.52399465,120812454.05024831,19.130627724301913
6.3,239000,212742720.0,45000000.0,179266880.4770255,159143831.46343982,19.17559411096641
7.2,177000,10414053.0,9000000.0,110104937.86023608,155705435.73284134,16.15866679801898
7.1,457000,331526598.0,120000000.0,285494976.2078183,171267448.4737551,19.61921860268198
6.4,276000,214945591.0,80000000.0,132067134.69351344,157471398.12886688,19.185895493601617
6.2,360000,449220945.0,140000000.0,147724577.03708094,155705435.73284134,19.923025409305108
6.8,65000,102953112.0,28000000.0,120737873.2076817,157471398.12886688,18.449784228960517
6.8,213000,76347426.0,10500000.0,120285839.94965263,159143831.46343982,18.150804888995566
7.0,131000,23686027.0,6500000.0,134649550.15258738,162476541.81037694,16.980395896395784
7.8,265000,332103783.0,40000000.0,116970408.3892723,157471398.12886688,19.62095808044045
6.0,27000,844281.0,25000000.0,102185608.95767708,126494080.61570744,13.64624184099411
8.8,2400000,678226465.0,55000000.0,146906585.5656353,164224453.71494043,20.33499181078116
7.4,208000,231976425.0,27000000.0,149310409.7751759,166111576.75374424,19.262146312398762
7.1,231000,288752301.0,30000000.0,141810197.60812712,164224453.71494043,19.48107979206287
8.0,697000,48269269.0,23000000.0,199198427.6415273,157471398.12886688,17.69230568425735
7.8,148000,42677159.0,12000000.0,118535477.45145613,126673030.03240526,17.56917444047811
7.6,196000,75506530.0,40000000.0,209862217.04512063,155705435.73284134,18.139729713789315
6.8,396000,198520934.0,75000000.0,148918525.5594933,164224453.71494043,19.106405118525334
7.8,337000,67446279.0,25000000.0,124342247.06495228,117163354.18360202,18.026841987132695
7.2,280000,142940100.0,90000000.0,175088698.7499591,162476541.81037694,18.777936226346036
6.4,87000,211952420.0,35000000.0,129451319.82609892,152402786.45266858,19.17187237820299
7.0,471000,303144152.0,110000000.0,208928993.88181332,156768553.292065,19.529719002814563
8.3,1100000,225933435.0,10000000.0,106207273.6631789,164224453.71494043,19.235750982880344
8.2,3900,585528.0,25000000.0,116971694.06469958,142871993.08669764,13.280270991109292
7.2,133000,57270852.0,35000000.0,303598121.52651775,162476541.81037694,17.86330237861917
7.0,209000,117487657.0,65000000.0,212804615.27887753,157471398.12886688,18.58184384773371
7.8,373000,68293532.0,16000000.0,178694223.26913214,162476541.81037694,18.03932563484579
7.3,297000,273552592.0,50000000.0,120851465.02464485,164224453.71494043,19.42700445750065
6.5,294000,177513737.0,50000000.0,148256913.1877704,131468272.20845854,18.994558561067837
7.1,317000,17581104.0,25000000.0,156453075.71688238,108850424.89174451,16.68233530376361
7.7,254000,93275066.0,16000000.0,138389891.83775535,162476541.81037694,18.35106339537732
7.5,154000,62402155.0,11000000.0,113294835.67017291,141066062.4946741,17.949110384024827
6.5,94000,18755936.0,19000000.0,139821507.21451014,155705435.73284134,16.74702090026083
7.2,218000,65663276.0,25000000.0,208700471.9385429,184981579.15646195,18.000050377412492
8.3,1100000,73384095.0,20000000.0,161410003.4830435,162476541.81037694,18.111217794357845
6.8,70000,1071255.0,62000000.0,97945458.9231242,140424080.01735333,13.88434234981193
3.3,103000,9458590.0,25000000.0,102157513.79915003,88345823.3606226,16.062433987017414
7.3,99000,21515196.0,25000000.0,138090625.54479286,159143831.46343982,16.884270080615426
6.0,82000,266614059.0,38000000.0,102493738.56095356,157471398.12886688,19.40131270250282
8.1,186000,37863670.0,25000000.0,116016115.15739472,91705229.03407317,17.44950266153829
6.7,234000,102820008.0,30000000.0,144392956.87000972,164224453.71494043,18.448490532123238
6.2,145000,140795793.0,35000000.0,137365744.52601486,155705435.73284134,18.762821129082944
6.2,109000,90449929.0,11000000.0,123428629.26538146,164224453.71494043,18.32030699589704
6.6,173000,38123906.0,27000000.0,249002393.52889737,162476541.81037694,17.45635212362843
7.3,953000,1405018048.0,250000000.0,359975994.0628728,155705435.73284134,21.063315985912954
7.8,882000,1155046416.0,250000000.0,357300849.9394986,133514504.6604317,20.867406367991446
7.9,848000,855301806.0,180000000.0,322916672.80926657,157471398.12886688,20.56696495525777
6.2,203000,261119292.0,185000000.0,260967917.9306537,141093133.1009096,19.38048792216895
7.6,706000,785896632.0,110000000.0,266329541.89547655,166102437.70525783,20.48233583156714
7.0,59000,36509101.0,10000000.0,178901258.2446738,162476541.81037694,17.413072157328237
7.3,459000,432243292.0,200000000.0,364771248.04195863,155705435.73284134,19.884499165923774
7.6,538000,96822421.0,13000000.0,179640698.4301024,184981579.15646195,18.388389157655606
7.7,614000,37394629.0,15000000.0,187533515.54628867,161507396.56425142,17.43703766918805
6.9,897000,623933331.0,200000000.0,402554237.4069757,157471398.12886688,20.25155408088234
6.7,464000,553712773.0,140000000.0,303197955.22426504,164224453.71494043,20.13215665178173
7.5,366000,261317921.0,65000000.0,276814436.9140051,140056884.1906175,19.381248315968882
7.2,81000,7959751.0,42000000.0,162739714.56124875,159143831.46343982,15.88990840155632
7.3,136000,2049823.0,50000000.0,270997627.0463106,126673030.03240526,14.533264493770417
7.9,767000,377044245.0,178000000.0,312233183.37478983,155803917.4535238,19.747873101920966
7.1,926000,1266152644.0,200000000.0,382679800.8652642,157471398.12886688,20.959248726069923
6.5,495000,552639571.0,125000000.0,256444278.0173651,157471398.12886688,20.130216578457897
7.2,429000,168717425.0,185000000.0,292896598.760126,164224453.71494043,18.9437358379729
5.6,285000,245285165.0,137000000.0,319040095.5807357,155705435.73284134,19.31793203450982
5.4,26000,294681.0,25000000.0,237198311.3052919,157471398.12886688,12.59365208779693
6.7,183000,104272136.0,80000000.0,306983794.77597594,164224453.71494043,18.462514741424847
7.3,670000,296339528.0,75000000.0,359816045.75855845,166102437.70525783,19.507016412353035
7.4,751000,880960014.0,175000000.0,382679800.8652642,157471398.12886688,20.596522796945397
6.5,217000,383963057.0,387200000.0,331173800.6333207,162476541.81037694,19.766056902799182
5.6,105000,439381226.0,205000000.0,350671168.5898748,175869085.6186659,19.900877992832758
7.6,294000,53429250.0,13000000.0,243091274.08355212,162476541.81037694,17.79386892549394
7.4,320000,4942449.0,5100000.0,224254472.65042844,170535673.89437592,15.413371717637853
6.6,6000,19623396.0,7000000.0,76679783.6601395,155705435.73284134,16.792233136767965
6.6,32000,17689177.0,25000000.0,142692585.5123179,164224453.71494043,16.688463598125878
7.3,267000,91970827.0,30000000.0,139321902.99057445,178050242.39971697,18.336981997774092
6.7,99000,276148615.0,75000000.0,138874213.09067017,164224453.71494043,19.436449742529945
5.5,15000,1709686.0,25000000.0,80955657.5163863,126504216.36018859,14.351820870789133
5.4,46000,41739766.0,25000000.0,118083416.07196927,157471398.12886688,17.546964877422376
4.9,4700,18476.0,25000000.0,157678782.86078164,200973901.17540157,9.824281994355154
5.8,40000,40442443.0,25000000.0,124970021.28056806,159143831.46343982,17.51539038550307
7.6,25000,142666.0,25000000.0,92679544.11240585,164224453.71494043,11.868268522341692
7.1,82000,41480851.0,30000000.0,87334308.9909581,157471398.12886688,17.540742481133943
7.5,133000,84532235.0,15000000.0,201346746.8918148,157471398.12886688,18.252643510702427
6.5,29000,18648802.0,14000000.0,115330322.48720339,184237677.5885764,16.741292519688695
6.7,96000,152005713.0,100000000.0,238166948.65944004,164224453.71494043,18.839428670209248
7.0,52000,5578519.0,19000000.0,86507965.76291421,162476541.81037694,15.534434066202097
6.8,69000,29824199.0,25000000.0,90637152.01775885,159143831.46343982,17.210830702453553
6.1,80000,93945766.0,120000000.0,223578398.3683944,168433743.54193678,18.358228226927913
7.7,26000,16424918.0,2300000.0,124032780.46278426,157471398.12886688,16.61431019081594
6.8,31000,22069964.0,25000000.0,110221678.98608375,159143831.46343982,16.909728192368497
6.2,42000,72179579.0,18000000.0,182759374.4196642,161364735.84000528,18.09466773837562
6.6,11000,6031202.0,32000000.0,85510749.521007,162476541.81037694,15.612457051292955
7.1,369000,299268508.0,110000000.0,183545002.1420337,152991977.13580668,19.516851751784547
6.4,202000,191466556.0,82000000.0,111205679.98003677,162476541.81037694,19.07022371425843
6.3,181000,145710347.0,61000000.0,175174124.1450307,164224453.71494043,18.797131291292725
7.1,161000,214215889.0,50000000.0,138874213.09067017,164224453.71494043,19.182494896233035
6.4,55000,53854588.0,45000000.0,117714085.9085305,162476541.81037694,17.801798176134508
6.1,44000,45610410.0,25000000.0,152609712.7953385,157471398.12886688,17.63564655982904
6.4,63000,14697005.0,1500000.0,142444833.18654528,155705435.73284134,16.50315435753532
6.4,183000,57194667.0,20000000.0,115453264.21972366,162269879.6369369,17.861971235221855
6.5,51000,54294169.0,16000000.0,115307882.13729687,157471398.12886688,17.809927412657466
7.1,236000,155929020.0,24000000.0,101466302.94291453,162476541.81037694,18.864911468083076
4.5,83000,163692228.0,150000000.0,262873047.3409926,172124570.54331738,18.913498570231074
6.2,49000,50605163.0,30000000.0,112992376.11317353,139938921.53514454,17.73956418438637
6.7,275000,168423227.0,20000000.0,157930039.78359577,137823010.56354362,18.941990583752236
6.7,7400,2015882.0,25000000.0,87138368.59700082,164224453.71494043,14.516567870774974
6.3,16000,23070663.0,25000000.0,88028073.74321759,159143831.46343982,16.954072411703667
5.5,29000,22955097.0,25000000.0,176841479.0692082,162476541.81037694,16.94905060487874
7.2,79000,49797148.0,11000000.0,107104708.11569214,155705435.73284134,17.72346829136011
5.8,1200,35271.0,2500000.0,136393600.4948116,164224453.71494043,10.470844727037774
5.1,17000,19772447.0,34000000.0,109329766.94538708,155705435.73284134,16.799800011456966
5.5,4200,143705.0,25000000.0,133650069.19672725,131468272.20845854,11.8755248248489
7.0,96000,52293982.0,14500000.0,83590349.2624751,159143831.46343982,17.772391874615497
6.7,87000,108040622.0,100000000.0,150962903.79617056,181942671.47878745,18.498017853254886
5.7,50000,240171783.0,50000000.0,275941115.53361493,159026977.88296896,19.29686499193414
6.8,218000,125052898.0,17000000.0,98398791.44613254,157471398.12886688,18.644247397746096
5.1,9200,4916135.0,25000000.0,204595948.90896055,162476541.81037694,15.408033414053504
7.6,41000,33766787.0,18000000.0,114976383.74576545,162476541.81037694,17.334988273831613
6.6,206000,163362800.0,72500000.0,148874059.02422282,157471398.12886688,18.91148405841385
6.7,108000,87812729.0,107000000.0,80955657.5163863,164224453.71494043,18.290717036705992
8.1,655000,117253345.0,960000.0,100257408.35713927,159143831.46343982,18.579847502196916
6.7,96000,14354608.0,25000000.0,148556108.22389832,162476541.81037694,16.47958163327014
6.7,11000,12993175.0,25000000.0,100245008.11948265,155705435.73284134,16.379934854528535
5.7,34000,51843679.0,25000000.0,107387548.74409254,131468272.20845854,17.76374359514311
6.9,24000,81640278.0,6000000.0,180425749.5067793,155705435.73284134,18.21783331334251
7.3,9200,2000620.0,9000000.0,131023265.43940552,155705435.73284134,14.508968190329071
7.1,118000,122076738.0,60000000.0,190395877.71264544,189872310.80610937,18.620160413151513
6.9,234000,300473716.0,30000000.0,104108593.73262033,159143831.46343982,19.52087084388803
5.8,1200,1398975.0,25000000.0,151079463.77027297,164224453.71494043,14.151251098389674
5.1,4200,20307325.0,25000000.0,115450754.19245815,157471398.12886688,16.82649226560758
7.4,182000,90060106.0,90000000.0,92481516.04936445,164224453.71494043,18.315987860933816
6.7,61000,39459427.0,80000000.0,93048258.74621308,166111576.75374424,17.49078356276184
7.4,166000,3814717.0,25000000.0,86157505.02277426,161507396.56425142,15.154377301226761
5.9,97000,99255460.0,35000000.0,178138011.99831298,133590563.05921447,18.413207498687907
7.3,92000,42776760.0,10000000.0,184193661.21089044,188339664.535142,17.571505545802186
6.3,8000,2850263.0,2600000.0,167039974.95840108,162476541.81037694,14.86292217953374
6.9,128000,100230832.0,55000000.0,83269391.36273517,157471398.12886688,18.42298641385148
6.2,51000,30526509.0,35000000.0,89049065.06197639,164224453.71494043,17.234106044387026
6.0,67000,215663859.0,75000000.0,193490458.4891429,137823010.56354362,19.189231549802027
7.9,325000,44734660.0,6000000.0,101565946.1501364,134428625.95343828,17.61625917297603
4.6,35000,15876353.0,12000000.0,166950396.28690174,164224453.71494043,16.580341390444513
6.9,24000,25105517.0,25000000.0,117698548.48254614,159143831.46343982,17.038598220578052
6.4,35000,44102389.0,32000000.0,109802441.31902018,137823010.56354362,17.602024533959916
5.9,14000,5141166.0,6000000.0,188291053.9136342,155705435.73284134,15.452790654462587
8.1,743000,216763646.0,30000000.0,114771616.34358427,157471398.12886688,19.194318133580623
6.7,119000,76585951.0,25000000.0,116721766.070744,147881573.63987842,18.153924223636164
6.4,16000,1700000.0,5000000.0,144493472.30086976,164224453.71494043,14.346139397261565
5.4,23000,62274780.0,30000000.0,221610140.52002975,157471398.12886688,17.947067102446358
7.4,54000,47951979.0,28000000.0,87362519.91258125,164224453.71494043,17.685710651454745
8.3,223000,303726694.0,25000000.0,123478695.159524,152991977.13580668,19.53163882539574
7.2,50000,42938449.0,25000000.0,84155022.72026263,159143831.46343982,17.575278252884033
7.0,33000,40856831.0,25000000.0,147942687.67757148,171267448.4737551,17.52558461130826
6.8,70000,48963137.0,30000000.0,95256904.90531601,164224453.71494043,17.706578287251723
5.4,16000,12452362.0,24000000.0,124970021.28056806,159143831.46343982,16.33742096206219
7.4,43000,7266383.0,12000000.0,79736960.25681625,162476541.81037694,15.79876933925205
6.4,117000,282570682.0,135000000.0,248161699.433081,149288714.40976948,19.459439282564375
7.2,131000,39918650.0,6000000.0,144765682.48796183,155705435.73284134,17.502354216251383
6.8,32000,6698679.0,6000000.0,93327023.68070391,159143831.46343982,15.717421050025832
6.4,31000,31976848.0,25000000.0,125231086.98594964,139938921.53514454,17.28052273018419
7.2,43000,28000000.0,6000000.0,116590130.18911138,162476541.81037694,17.147715103853763
7.9,89000,8072.0,2125000.0,80244418.81920409,155705435.73284134,8.996280439395015
6.5,32000,19306362.0,20000000.0,164150869.26876122,159143831.46343982,16.775945288658768
5.3,20000,23144499.0,3000000.0,177278700.15914547,148404632.42398667,16.95726772927616
6.9,53000,21567853.0,25000000.0,110175247.86770332,162476541.81037694,16.886714523383425
7.0,433,77846.0,25000000.0,98398791.44613254,157471398.12886688,11.262500640874155
6.1,32000,56500758.0,10000000.0,184509558.1186069,155705435.73284134,17.849764629654757
6.3,19000,14782676.0,24000000.0,157076563.8029193,182599177.445171,16.508966580222893
7.3,26000,32211330.0,25000000.0,152490941.85087729,159143831.46343982,17.287828843024258
6.4,97000,73100172.0,42000000.0,159684960.67021027,162476541.81037694,18.107341291338273
7.1,66000,43545364.0,65000000.0,93970508.72988696,159143831.46343982,17.589313826207274
7.1,26000,26514814.0,25000000.0,92026458.81871197,157471398.12886688,17.0932141913463
6.9,45000,53293628.0,35000000.0,90489301.68658884,155705435.73284134,17.79132735103483
7.6,320000,174178883.0,35000000.0,138874213.09067017,164224453.71494043,18.97559339804334
7.3,239000,85187855.0,7000000.0,101466302.94291453,162476541.81037694,18.260369446429166
6.2,25000,30930984.0,40000000.0,120998536.11688022,172275258.18499017,17.24726899025828
6.8,92000,6985158.0,12000000.0,107783066.1793516,182599177.445171,15.759298313477833
6.9,93000,25023434.0,27000000.0,113317477.8154328,164224453.71494043,17.03532334374747
7.1,43000,16056.0,25000000.0,90166571.28893515,162476541.81037694,9.683900170549684
7.1,43000,25070261.0,35000000.0,80955657.5163863,149850284.0573946,17.0371929208178
5.5,56000,64962629.0,33000000.0,144145712.32103345,159143831.46343982,17.989322739451346
4.9,52000,144146816.0,50000000.0,227714151.01932088,155705435.73284134,18.78634290063944
6.7,34000,1228003.0,25000000.0,87813109.57391664,161507396.56425142,14.02090064501291
5.4,155000,119946358.0,42000000.0,93704722.03652419,164224453.71494043,18.602555192474977
6.7,7700,7697028.0,25000000.0,79736960.25681625,162476541.81037694,15.856344968211058
6.0,21000,17233166.0,5600000.0,95592987.99973701,159143831.46343982,16.662346398926445
7.2,25000,27743596.0,20000000.0,101191232.16249311,157471398.12886688,17.138515632793702
6.2,41000,24271196.0,6000000.0,126594341.92141758,164224453.71494043,17.004800896634915
8.2,85000,933933.0,180000.0,156371125.17017752,143916107.92081583,13.747161050902612
4.6,7700,17550399.0,22000000.0,118800175.96604177,157471398.12886688,16.680587299639207
6.5,68000,7027290.0,25000000.0,137897895.8058611,164224453.71494043,15.765311841014631
6.1,4400,4373074.0,7500000.0,83590349.2624751,159143831.46343982,15.290976980945448
6.6,39000,46112640.0,80000000.0,95256904.90531601,164224453.71494043,17.646597678621617
6.8,2100,8104331.0,12000000.0,91877008.75778326,157471398.12886688,15.90790929149501
7.1,59000,13411957.0,25000000.0,86723928.98280172,133473737.41902575,16.411657255039344
7.6,105000,73956241.0,50000000.0,92715959.81944892,162476541.81037694,18.11898415194294
7.0,260000,41205099.0,12000000.0,183407401.56749523,159143831.46343982,17.534072593066618
6.2,16000,15448384.0,25000000.0,92679544.11240585,164224453.71494043,16.553015025099974
6.1,35000,14946150.0,20000000.0,130242160.21947494,172214574.682247,16.51996436645894
6.2,185000,185991646.0,23000000.0,143059226.83679807,155705435.73284134,19.041212322066905
6.7,62000,18598607.0,25000000.0,97430530.66434696,166111576.75374424,16.738597297173197
7.0,61000,50888729.0,8000000.0,109917269.99234605,157471398.12886688,17.74515204246662
7.5,57000,3992246.0,25000000.0,195240903.62711313,119213743.63743776,15.199864788246884
5.5,11000,17736619.0,12000000.0,168298422.0445288,159143831.46343982,16.6911419868166
7.3,91000,80049764.0,43000000.0,95418658.50487159,155705435.73284134,18.198159061737478
6.1,14000,615816.0,3500000.0,108553619.4308591,155705435.73284134,13.330705120457191
6.9,71000,16691303.0,15000000.0,114106340.70297077,159143831.46343982,16.630398423203115
7.2,31000,60321861.0,35000000.0,115672924.71404941,157471398.12886688,17.91520514988781
6.1,47000,18599102.0,20000000.0,118800175.96604177,157471398.12886688,16.738623911714075
6.5,109000,41627431.0,20000000.0,146036018.68810242,155705435.73284134,17.54426993098455
7.5,19000,214180.0,25000000.0,204550324.90629876,222273223.48335183,12.274576730913992
7.8,61000,18302013.0,25000000.0,133552273.88956526,209549455.65929222,16.72252166640089
3.8,56000,40877556.0,62000000.0,150308596.37529758,143103704.04319748,17.526091741800034
6.1,17000,14278900.0,6000000.0,195540964.14021403,155705435.73284134,16.474293551129765
5.8,88000,44004502.0,55000000.0,113119444.39898832,162476541.81037694,17.599802527555152
6.1,99000,157920733.0,60000000.0,161649782.08889958,157471398.12886688,18.877603781561643
5.8,16000,46664414.0,19000000.0,110221678.98608375,159143831.46343982,17.6584924407414
6.0,3100,37000.0,5000000.0,79549286.22684865,164224453.71494043,10.518700218288165
6.4,102000,147880543.0,22000000.0,164150869.26876122,159143831.46343982,18.81191537068431
6.7,38000,91258000.0,11000000.0,121452831.6104701,162476541.81037694,18.329201228774796
5.8,62000,16057930.0,25000000.0,139263727.07492036,162476541.81037694,16.591713428793884
7.2,23000,5680515.0,6100000.0,82840124.6210322,162476541.81037694,15.552552631641593
4.9,4500,13000000.0,25000000.0,164073614.75624508,162476541.81037694,16.380459992348886
5.9,13000,40480875.0,28000000.0,110091486.16835007,164224453.71494043,17.51634022302554
8.1,134,1700251.0,25000000.0,140659292.04679063,160796811.867822,14.346287033334796
7.4,327000,30311857.0,22500000.0,111259101.08844563,165226818.3785599,17.227049547056247
7.3,15000,32653905.0,3000000.0,96847387.96327926,164224453.71494043,17.301475038996866
7.3,94000,35259653.0,13000000.0,142188013.11408213,163339897.0228178,17.378249922066793
6.8,49000,9090040.0,20000000.0,90350896.35667655,164224453.71494043,16.022689976594535
6.6,134000,86468162.0,75000000.0,138273534.49651334,157471398.12886688,18.27528684634874
6.9,92000,14281199.0,25000000.0,250134626.81156248,136824106.73880753,16.474454544958533
6.6,36000,1220058.0,18000000.0,123050656.16049688,164224453.71494043,14.014409776195839
7.2,160000,173013509.0,79000000.0,152070299.2448867,122526393.82601671,18.968880241898542
6.5,128000,193921372.0,68000000.0,157046818.94718704,153312066.06914076,19.082963341059433
7.0,9000,5696391.0,9500000.0,85801052.00315876,136122439.5696273,15.555343549930665
7.1,465000,195703351.0,92000000.0,191896314.43888685,143103704.04319748,19.092110560477156
7.2,120000,161001698.0,14000000.0,117259346.78457709,157471398.12886688,18.89692547568809
4.8,49000,37917985.0,100000000.0,228921497.8511335,159143831.46343982,17.450936122126265
7.6,52000,36416.0,1650000.0,99733575.98793715,162476541.81037694,10.502790977565914
7.5,145000,76586316.0,19000000.0,88771786.3228139,142454212.3970774,18.153928989511897
7.1,35000,11136590.0,25000000.0,85754172.56894408,136563742.16437617,16.225746731268806
8.3,90000,12180.0,3000000.0,93374212.11730675,155705435.73284134,9.407632639699958
8.4,224000,8290.0,935000.0,126634376.39245577,164224453.71494043,9.022925868116218
6.1,308000,396592829.0,170000000.0,249945478.0284876,184472731.5952964,19.798420695217864
7.1,161000,131457682.0,70000000.0,154696099.8630282,164224453.71494043,18.69419555551126
6.6,90000,127666415.0,62000000.0,177402479.49415883,119213743.63743778,18.664931295028406
6.2,30000,69847348.0,9500000.0,127348287.62017119,162476541.81037694,18.061822690191114
6.8,82000,85297000.0,10000000.0,149729032.25470096,157471398.12886688,18.261649853578895
6.9,30000,1872950.0,25000000.0,136484915.41372114,155705435.73284134,14.44302581984536
6.2,140000,69095771.0,25000000.0,115481071.75310944,161507396.56425142,18.051004100179956
6.9,25000,2723.0,17000000.0,131319060.58727072,147484794.1209432,7.909856667269403
6.6,110000,41657844.0,38000000.0,169519893.57098132,182599177.445171,17.545000264182622
6.1,123000,164989338.0,115000000.0,249911751.9804537,181240959.8604769,18.92139141765619
7.7,86000,46305.0,1000000.0,181237109.48503798,162759199.58805758,10.743026821311144
7.6,39000,980.0,25000000.0,116606416.2602568,82777178.77981676,6.8885724595653635
7.1,24000,76729.0,15000000.0,148436607.0351949,162476541.81037694,11.24804804517171
7.2,63000,3062178.0,25000000.0,131756743.87533158,147484794.1209432,14.934637312014974
6.5,3800,3734468.0,25000000.0,123985251.35834166,79621162.3806572,15.133116197767432
6.6,5400,1593464.0,25000000.0,115194506.57784371,93360916.59174414,14.281421448368627
6.5,9500,87768.0,25000000.0,83852551.39386478,210819326.84948406,11.382463642106652
7.5,57000,20616.0,6000000.0,159287311.6147598,162759199.58805758,9.933871257170567
7.5,32000,10161211.0,9000000.0,116265940.33283669,167998699.79254806,16.134088284338546
6.3,4200,1000000.0,9000000.0,158895131.16584513,167998699.79254806,13.815511557963774
6.6,29000,43956255.0,20000000.0,214226735.23451403,164224453.71494043,17.598705515537816
7.5,56000,22903165.0,25000000.0,95980274.89144056,107685911.35415496,16.946785712243475
6.4,116000,99357138.0,25000000.0,118309994.46993956,164224453.71494043,18.414231381451465
8.3,110000,20929648.0,25000000.0,129900107.816029,127872443.58799148,16.856677324095227
7.1,132000,65900249.0,90000000.0,165564223.28809154,164224453.71494043,18.003652793092247
8.0,238000,22108789.0,11715578.0,135632467.12869656,186493109.49295473,16.911485824967926
5.8,37000,92455742.0,35000000.0,176646053.4161027,159143831.46343982,18.342240633932935
